fold,Acc,Sens,Spec,Prec,F1,Gm,AUC,MCC,BA
41,0.7906976744186046,0.7142857142857143,0.8636363636363636,0.8333333333333334,0.7692307692307692,0.7854190708679775,0.8354978354978355,0.5855770085141944,0.788961038961039
42,0.6976744186046512,0.5714285714285714,0.8181818181818182,0.75,0.6486486486486486,0.6837634587578277,0.8463203463203464,0.40291148201269017,0.6948051948051948
43,0.7906976744186046,0.85,0.7391304347826086,0.7391304347826086,0.7906976744186046,0.7926290870042667,0.8782608695652174,0.5891304347826087,0.7945652173913043
44,0.6744186046511628,0.75,0.6086956521739131,0.625,0.6818181818181818,0.6756639246921763,0.717391304347826,0.3602654437097043,0.6793478260869565
45,0.8333333333333334,0.8,0.8636363636363636,0.8421052631578947,0.8205128205128205,0.8312094145936335,0.8727272727272727,0.665910395532539,0.8318181818181818
46,0.6976744186046512,0.7142857142857143,0.6818181818181818,0.6818181818181818,0.6976744186046512,0.6978631577988531,0.7943722943722944,0.3961038961038961,0.698051948051948
47,0.7906976744186046,0.6666666666666666,0.9090909090909091,0.875,0.7567567567567567,0.7784989441615229,0.8766233766233766,0.5954136345298644,0.7878787878787878
48,0.6976744186046512,0.75,0.6521739130434783,0.6521739130434783,0.6976744186046512,0.6993786061802353,0.8391304347826087,0.40217391304347827,0.7010869565217391
49,0.8372093023255814,0.75,0.9130434782608695,0.8823529411764706,0.8108108108108107,0.8275159265510557,0.8717391304347826,0.6764096406522767,0.8315217391304348
50,0.7142857142857143,0.7,0.7272727272727273,0.7,0.7,0.7135060680126757,0.8227272727272728,0.42727272727272725,0.7136363636363636
